match_id,side,team_id,account_id,hero_id,hero_name,inferred_position,last_hits,net_worth,gold_per_min,xp_per_min,obs_placed,sen_placed,camps_stacked,rune_pickups,hero_damage,tower_damage,stuns,carry_item_score,offlane_item_score,support_item_score,lane_safe,lane_mid,lane_off,lane,lane_role,lane_bucket,lane_safe,lane_mid,lane_off,is_roaming,carry_item_score,offlane_item_score,support_item_score
8745090204,dire,9467224.0,124801257,48,Luna,pos1,583,27557,680,673,0.0,0.0,0.0,0.0,20830,919,15.899589,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.3333333333333333
8745090204,dire,9467224.0,301750126,13,Puck,pos2,472,24998,609,721,1.0,1.0,1.0,16.0,25282,313,11.2,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.6666666666666666
8745090204,dire,9467224.0,126842529,78,Brewmaster,pos3,317,19496,512,579,0.0,0.0,2.0,5.0,9088,341,46.73342,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.6666666666666666
8745090204,dire,9467224.0,320219866,64,Jakiro,pos4,75,8315,293,422,9.0,19.0,2.0,2.0,16241,2997,33.899193,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,0.0
8745090204,dire,9467224.0,256156323,123,Hoodwink,pos5,117,10691,316,431,10.0,19.0,0.0,2.0,15073,0,62.833344,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,0.3333333333333333,0.6666666666666666
8745090204,radiant,8291895.0,331855530,73,Alchemist,pos1,521,29004,947,907,0.0,0.0,11.0,4.0,12449,21967,22.733583,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,1.0,0.0
8745090204,radiant,8291895.0,93618577,16,Sand King,pos2,441,33801,714,999,2.0,2.0,5.0,11.0,29591,3405,43.299824,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.6666666666666666
8745090204,radiant,8291895.0,86698277,155,Largo,pos3,458,32439,675,941,0.0,0.0,2.0,1.0,18989,609,5.4651527,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745090204,radiant,8291895.0,136829091,26,Lion,pos4,43,13854,346,572,16.0,32.0,8.0,3.0,14304,1318,84.23294,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,True,0.0,0.6666666666666666,1.0
8745090204,radiant,8291895.0,346412363,100,Tusk,pos5,109,14544,375,659,3.0,5.0,2.0,2.0,9246,817,25.333326,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745739244,dire,5014799.0,1041276674,109,Terrorblade,pos1,802,43872,885,996,0.0,0.0,2.0,4.0,65639,15685,4.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.0
8745739244,dire,5014799.0,127530803,120,Pangolier,pos2,425,24561,516,806,2.0,0.0,1.0,6.0,30845,977,51.053844,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.6666666666666666,1.0,0.6666666666666666
8745739244,dire,5014799.0,158072796,23,Kunkka,pos3,432,26005,564,698,0.0,0.0,0.0,2.0,30282,1176,76.46714,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.3333333333333333
8745739244,dire,5014799.0,114162163,27,Shadow Shaman,pos4,149,19023,396,571,9.0,19.0,1.0,2.0,13299,4952,151.73428,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.6666666666666666
8745739244,dire,5014799.0,120840516,110,Phoenix,pos5,135,15537,380,574,16.0,32.0,2.0,5.0,27567,244,7.4674816,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,1.0
8745739244,radiant,9600141.0,241519559,38,Beastmaster,pos1,610,32513,695,907,0.0,0.0,1.0,2.0,30341,4072,75.900024,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,1.0,0.0
8745739244,radiant,9600141.0,72393079,126,Void Spirit,pos2,432,29460,599,640,2.0,1.0,0.0,22.0,39651,835,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,0.0,0.6666666666666666
8745739244,radiant,9600141.0,116249155,99,Bristleback,pos3,518,28129,656,975,0.0,0.0,1.0,4.0,21464,14072,3.2001657,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.6666666666666666
8745739244,radiant,9600141.0,115464954,121,Grimstroke,pos4,133,18167,421,478,11.0,30.0,8.0,6.0,17789,5974,32.533257,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,True,0.0,1.0,0.6666666666666666
8745739244,radiant,9600141.0,349310876,131,Ringmaster,pos5,67,14564,333,421,14.0,19.0,1.0,4.0,14947,84,58.766026,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,1.0
8745834843,dire,9338413.0,127617979,114,Monkey King,pos1,309,23739,728,843,0.0,0.0,0.0,4.0,23335,22056,24.999744,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,0.0
8745834843,dire,9338413.0,116585378,16,Sand King,pos2,207,19860,615,781,0.0,1.0,0.0,11.0,32478,868,55.733704,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.0
8745834843,dire,9338413.0,190826739,155,Largo,pos3,234,18929,581,745,0.0,1.0,2.0,2.0,13286,2058,6.795822,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,0.6666666666666666,0.0
8745834843,dire,9338413.0,91730177,40,Venomancer,pos4,126,12617,423,497,4.0,13.0,5.0,1.0,17036,2357,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,1.0,1.0
8745834843,dire,9338413.0,9403474,100,Tusk,pos5,50,9410,298,440,12.0,14.0,0.0,4.0,6467,122,18.933838,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,True,0.0,0.6666666666666666,0.6666666666666666
8745834843,radiant,8261500.0,898754153,54,Lifestealer,pos1,310,15904,527,671,0.0,0.0,3.0,2.0,12158,201,1.2000489,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.0,0.0
8745834843,radiant,8261500.0,173978074,13,Puck,pos2,332,16039,530,658,2.0,0.0,0.0,8.0,16845,24,3.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,0.6666666666666666,0.0
8745834843,radiant,8261500.0,129958758,129,Mars,pos3,278,15526,512,612,0.0,0.0,1.0,0.0,12104,148,45.966267,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745834843,radiant,8261500.0,94296097,64,Jakiro,pos4,49,6724,257,278,9.0,25.0,2.0,1.0,9014,518,13.833496,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.3333333333333333,0.0
8745834843,radiant,8261500.0,101695162,51,Clockwerk,pos5,21,5887,220,232,4.0,3.0,2.0,1.0,11371,0,29.36663,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,0.3333333333333333,0.0
8745841573,dire,5014799.0,1041276674,10,Morphling,pos1,570,26052,679,722,0.0,0.0,2.0,2.0,13896,1444,6.5335236,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,1.0,1.0,0.0
8745841573,dire,5014799.0,127530803,28,Slardar,pos2,411,20561,550,794,2.0,0.0,2.0,15.0,10389,0,30.966053,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.0
8745841573,dire,5014799.0,158072796,137,Primal Beast,pos3,365,15868,476,552,0.0,0.0,0.0,0.0,20520,268,41.498657,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745841573,dire,5014799.0,114162163,27,Shadow Shaman,pos4,70,11072,320,428,10.0,15.0,5.0,3.0,7775,781,54.334877,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,True,0.0,1.0,0.6666666666666666
8745841573,dire,5014799.0,120840516,40,Venomancer,pos5,183,9875,358,399,8.0,26.0,4.0,0.0,24177,0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,True,0.0,0.6666666666666666,0.0
8745841573,radiant,9600141.0,241519559,109,Terrorblade,pos1,628,33660,845,901,0.0,0.0,0.0,6.0,26978,22425,3.500442,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.0,0.0
8745841573,radiant,9600141.0,72393079,39,Queen of Pain,pos2,345,26816,580,777,2.0,1.0,2.0,13.0,36110,3023,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,0.0,0.6666666666666666
8745841573,radiant,9600141.0,116249155,29,Tidehunter,pos3,287,23390,542,755,1.0,1.0,0.0,2.0,19077,2241,52.335873,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.6666666666666666
8745841573,radiant,9600141.0,115464954,123,Hoodwink,pos4,82,17008,397,639,6.0,15.0,5.0,2.0,15332,0,52.533764,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,1.0
8745841573,radiant,9600141.0,349310876,110,Phoenix,pos5,151,15224,424,577,12.0,20.0,0.0,4.0,15290,529,20.76651,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,0.6666666666666666
8745919736,dire,5014799.0,1041276674,48,Luna,pos1,336,14994,485,573,0.0,0.0,3.0,2.0,5949,126,8.100195,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.6666666666666666,0.6666666666666666,0.0
8745919736,dire,5014799.0,127530803,126,Void Spirit,pos2,252,13797,431,507,1.0,1.0,0.0,7.0,9777,441,12.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,0.0,0.0
8745919736,dire,5014799.0,158072796,120,Pangolier,pos3,265,16177,493,614,1.0,0.0,1.0,0.0,11574,31,11.534033,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,0.6666666666666666,0.0
8745919736,dire,5014799.0,114162163,40,Venomancer,pos4,120,8906,308,322,6.0,10.0,5.0,2.0,12683,882,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745919736,dire,5014799.0,120840516,64,Jakiro,pos5,58,7027,270,331,9.0,22.0,2.0,1.0,11304,847,21.633179,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.0,0.0
8745919736,radiant,9600141.0,241519559,41,Faceless Void,pos1,376,25137,717,953,0.0,0.0,3.0,4.0,18596,11716,11.133345,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.0
8745919736,radiant,9600141.0,72393079,16,Sand King,pos2,286,22714,613,940,2.0,2.0,0.0,12.0,25765,987,45.899673,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.0
8745919736,radiant,9600141.0,116249155,29,Tidehunter,pos3,304,21956,646,777,0.0,1.0,0.0,2.0,17105,7901,20.467674,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745919736,radiant,9600141.0,115464954,123,Hoodwink,pos4,44,12369,422,658,9.0,14.0,6.0,1.0,13610,49,33.86622,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,0.6666666666666666,1.0
8745919736,radiant,9600141.0,349310876,110,Phoenix,pos5,139,14954,464,638,7.0,14.0,4.0,3.0,13295,173,10.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,0.0
8745947296,dire,9338413.0,127617979,4,Bloodseeker,pos1,425,21189,564,671,1.0,0.0,5.0,3.0,25505,0,1.8668535,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.0
8745947296,dire,9338413.0,116585378,106,Ember Spirit,pos2,320,21372,568,817,1.0,0.0,0.0,7.0,36517,1370,98.46543,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.6666666666666666,0.0,0.0
8745947296,dire,9338413.0,190826739,15,Razor,pos3,335,17449,504,704,0.0,0.0,0.0,1.0,17242,351,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,1.0
8745947296,dire,9338413.0,91730177,64,Jakiro,pos4,80,7401,275,390,6.0,19.0,6.0,2.0,12555,787,52.76648,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.3333333333333333,1.0
8745947296,dire,9338413.0,9403474,100,Tusk,pos5,71,8959,301,517,12.0,18.0,0.0,3.0,11004,30,38.467968,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.3333333333333333
8745947296,radiant,8261500.0,898754153,63,Weaver,pos1,449,31451,819,1094,0.0,1.0,0.0,3.0,44729,16978,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.3333333333333333
8745947296,radiant,8261500.0,173978074,120,Pangolier,pos2,346,25459,641,895,1.0,0.0,2.0,10.0,24767,145,26.952984,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.6666666666666666,0.6666666666666666,0.0
8745947296,radiant,8261500.0,129958758,78,Brewmaster,pos3,313,23578,638,723,0.0,0.0,1.0,2.0,15022,11737,50.566185,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8745947296,radiant,8261500.0,101695162,119,Dark Willow,pos4,46,14706,397,714,7.0,10.0,2.0,10.0,16936,523,155.79964,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,0.6666666666666666,0.6666666666666666
8745947296,radiant,8261500.0,94296097,40,Venomancer,pos5,158,17708,466,559,12.0,26.0,4.0,4.0,25944,787,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,1.0,1.0
8746039009,dire,9928636.0,293731272,73,Alchemist,pos1,821,41278,923,821,0.0,0.0,7.0,5.0,27290,2080,34.832054,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,1.0,1.0,0.0
8746039009,dire,9928636.0,40805086,126,Void Spirit,pos2,594,31333,607,859,1.0,0.0,0.0,15.0,42225,2758,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,1.0,0.6666666666666666,0.0
8746039009,dire,9928636.0,148612029,69,Doom,pos3,425,29375,533,674,0.0,0.0,2.0,0.0,37711,434,44.66451,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8746039009,dire,9928636.0,1048617659,40,Venomancer,pos4,355,17775,461,664,6.0,21.0,6.0,1.0,49056,180,6.2674375,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,1.0,1.0
8746039009,dire,9928636.0,276449590,119,Dark Willow,pos5,41,10240,263,631,23.0,36.0,1.0,3.0,27018,0,278.7337,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,0.0,0.6666666666666666
8746039009,radiant,9600141.0,241519559,70,Ursa,pos1,724,42754,846,1143,0.0,0.0,3.0,11.0,59162,11545,36.032135,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,1.0,0.0
8746039009,radiant,9600141.0,72393079,16,Sand King,pos2,593,44934,781,1162,2.0,1.0,1.0,13.0,66999,2160,96.00426,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,1.0,1.0,0.0
8746039009,radiant,9600141.0,116249155,108,Underlord,pos3,485,36937,667,964,0.0,0.0,2.0,2.0,33517,4538,309.46542,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,1.0
8746039009,radiant,9600141.0,115464954,131,Ringmaster,pos4,186,26414,509,912,10.0,27.0,9.0,4.0,35041,338,94.03114,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,0.6666666666666666,1.0
8746039009,radiant,9600141.0,349310876,64,Jakiro,pos5,154,25142,447,810,18.0,20.0,3.0,11.0,18621,4978,87.635666,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,1.0,1.0
8746052384,dire,9338413.0,127617979,42,Wraith King,pos1,574,26170,592,629,0.0,0.0,0.0,3.0,20538,408,36.599537,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.6666666666666666,1.0,0.0
8746052384,dire,9338413.0,116585378,74,Invoker,pos2,384,20323,486,574,0.0,1.0,2.0,1.0,30198,3143,43.900703,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,0.0,0.0
8746052384,dire,9338413.0,190826739,29,Tidehunter,pos3,480,23114,536,581,0.0,0.0,0.0,6.0,17736,0,30.533272,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8746052384,dire,9338413.0,9403474,88,Nyx Assassin,pos4,21,8817,253,369,9.0,14.0,2.0,8.0,15630,0,76.099205,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,True,0.0,1.0,0.6666666666666666
8746052384,dire,9338413.0,91730177,31,Lich,pos5,100,8030,236,364,13.0,27.0,4.0,5.0,12416,0,8.799964,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,True,0.0,0.0,1.0
8746052384,radiant,8261500.0,898754153,114,Monkey King,pos1,588,34246,743,940,0.0,0.0,0.0,4.0,36902,12102,33.63273,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.0
8746052384,radiant,8261500.0,173978074,52,Leshrac,pos2,489,27149,679,780,2.0,1.0,4.0,14.0,37674,7594,24.298906,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.0
8746052384,radiant,8261500.0,101695162,100,Tusk,pos3,50,16127,349,651,9.0,10.0,0.0,3.0,12838,278,42.90135,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8746052384,radiant,8261500.0,129958758,78,Brewmaster,pos4,456,26870,612,768,0.0,0.0,1.0,4.0,17411,14864,91.2993,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,3.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.6666666666666666
8746052384,radiant,8261500.0,94296097,50,Dazzle,pos5,60,13047,333,489,12.0,32.0,9.0,2.0,7259,138,14.766163,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,safe,1.0,0.0,0.0,False,0.0,1.0,1.0
8746211447,dire,9600141.0,241519559,138,Muerta,pos1,494,30452,810,976,0.0,0.0,0.0,5.0,51331,19284,28.033665,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,1.0,0.6666666666666666,0.3333333333333333
8746211447,dire,9600141.0,72393079,16,Sand King,pos2,250,19499,478,800,1.0,1.0,0.0,10.0,21968,580,44.765923,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,mid,0.0,1.0,0.0,False,0.0,1.0,0.0
8746211447,dire,9600141.0,116249155,33,Enigma,pos3,269,23647,571,628,0.0,0.0,2.0,1.0,17708,3970,36.299965,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,off,0.0,0.0,1.0,False,0.0,1.0,0.0
8746211447,dire,9600141.0,349310876,40,Venomancer,pos4,204,20512,515,708,5.0,15.0,2.0,3.0,19675,1474,5.433297,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,3.0,1.0,safe,1.0,0.0,0.0,False,0.0,0.6666666666666666,1.0
